,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,trending,new_addition,gitlab_id,gitlab_url
228,django-oauthost,idlesign/django-oauthost,django-oauthost,[],authentication-authorization,https://github.com/idlesign/django-oauthost,https://github.com/idlesign/django-oauthost,BSD-3-Clause,2011-11-06 14:47:51,2022-02-04 12:50:22,2022-02-04 12:50:18,144.0,,,3.0,1.0,1.0,2.0,25.0,,,,"Reusable application for Django, introducing OAuth2 server functionality.",5.0,5.0,2.0,https://pypi.org/project/django-oauthost,244.0,244.0,8,True,3.0,,,,,,
229,sos-django-template,erayerdin/sos-django-template,,[],project-templates,https://github.com/erayerdin/sos-django-template,https://github.com/erayerdin/sos-django-template,WTFPL,2019-06-30 03:31:46,2022-03-03 20:49:10,2022-03-03 20:47:33,95.0,,2.0,2.0,29.0,5.0,29.0,24.0,2022-03-03 20:49:58,0.7.0,5.0,"SOS Django Template is a starter template for new Django projects with modern defaults, power cable included.",,,,,,,8,False,3.0,,,,,,
230,django-address-model,agusmakmun/django-address-model,django-address-model,[],fields-addresses,https://github.com/agusmakmun/django-address-model,https://github.com/agusmakmun/django-address-model,MIT,2019-08-10 11:31:13,2020-11-18 09:48:51,2020-11-18 09:46:12,14.0,,5.0,1.0,1.0,2.0,,14.0,2020-11-18 09:49:40,1.0.4,1.0,"django abstract model that provide the complete address, eg: no, na/rt, ca/rw, village/desa, sub district/kecamatan,..",8.0,8.0,,https://pypi.org/project/django-address-model,146.0,146.0,8,False,3.0,,,,,,
231,django-loguru,tarsil/django-loguru,django-loguru,[],logging,https://github.com/tarsil/django-loguru,https://github.com/tarsil/django-loguru,MIT,2021-11-29 14:24:04,2022-05-23 15:41:31,2022-05-23 15:41:31,10.0,,2.0,2.0,1.0,1.0,,10.0,,,,A middleware to log the requests and responses using loguru.,18.0,18.0,2.0,https://pypi.org/project/django-loguru,1618.0,1618.0,8,False,3.0,,,,,,
232,django-webpack-starter,khadegd/django-webpack-starter,,[],project-templates,https://github.com/khadegd/django-webpack-starter,https://github.com/khadegd/django-webpack-starter,MIT,2017-10-12 03:03:24,2023-01-06 01:57:21,2020-11-05 16:12:57,30.0,,2.0,1.0,49.0,1.0,2.0,59.0,2020-11-05 16:16:12,1.2.1,2.0,"Django Webpack starter template for using Webpack 5 with Django 3.1 & Bootstrap 4. Yes, it can hot-reload.",,,,,,,7,True,3.0,,,,,,
233,django-app-template,mlavin/django-app-template,,[],reusable-app-templates,https://github.com/mlavin/django-app-template,https://github.com/mlavin/django-app-template,BSD-2-Clause,2012-08-09 00:36:55,2014-06-29 18:45:14,2014-06-29 18:45:08,19.0,,15.0,7.0,2.0,2.0,3.0,54.0,,,,A handy template for creating a new reusable Django application.,,,4.0,,,,7,False,3.0,,,,,,
234,django-ninja-auth,mugartec/django-ninja-auth,django-ninja-auth,[],restful-api-ninja,https://github.com/mugartec/django-ninja-auth,https://github.com/mugartec/django-ninja-auth,WTFPL,2021-07-21 19:04:17,2023-09-27 22:24:48,2023-08-17 16:58:21,24.0,,5.0,1.0,5.0,2.0,3.0,35.0,,,,,,,6.0,https://pypi.org/project/django-ninja-auth,232.0,232.0,7,False,3.0,,,,,,
235,django-stripe-subscriptions,duplxey/django-stripe-subscriptions,django-stripe-subscriptions,[],payment-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,MIT,2020-09-15 21:07:04,2022-07-20 22:36:54,2022-07-20 22:36:53,29.0,,11.0,3.0,4.0,3.0,1.0,35.0,,,,How to handle subscription payments with Django and Stripe.,,,3.0,https://pypi.org/project/django-stripe-subscriptions,,,7,True,3.0,,,,,,
236,eventsourcing-eventstoredb,pyeventsourcing/eventsourcing-eventstoredb,eventsourcing-eventstoredb,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,BSD-3-Clause,2021-07-15 13:43:52,2025-03-10 15:50:49,2025-03-10 15:50:43,45.0,1.0,1.0,1.0,2.0,,,18.0,,,,Python package for eventsourcing with EventStoreDB.,3.0,3.0,2.0,https://pypi.org/project/eventsourcing-eventstoredb,617.0,617.0,7,False,3.0,,,,,,
237,Linaro Automated Validation Architecture (LAVA),,,[],test-automation-system,,https://gitlab.com/lava/lava,,2023-07-10 08:22:03,2023-07-10 08:22:03,,,,40.0,,,114.0,330.0,14.0,,,8.0,LAVA is a continuous integration system for deploying operating systems onto physical and virtual hardware for running..,,,,,,,7,False,3.0,,,,,lava/lava,https://gitlab.com/lava/lava
238,django-reusable-app-template,bitlabstudio/django-reusable-app-template,,[],reusable-app-templates,https://github.com/bitlabstudio/django-reusable-app-template,https://github.com/bitlabstudio/django-reusable-app-template,,2013-06-08 12:05:01,2016-12-20 09:09:58,2016-12-20 09:09:10,91.0,,17.0,6.0,13.0,1.0,7.0,96.0,,,,"A template for kickstarting reusable Django apps, ready to be published on pypi.python.org, ready for test driven..",,,9.0,,,,6,False,3.0,,,,,,
239,django-base-template,Alex-CodeLab/django-base-template,,[],project-templates,https://github.com/Alex-CodeLab/django-base-template,https://github.com/Alex-CodeLab/django-base-template,,2015-07-26 18:36:02,2023-06-30 12:58:29,2023-06-30 12:58:29,101.0,,19.0,6.0,3.0,,5.0,70.0,2016-10-13 18:56:19,1.10,1.0,"Project Template for Django + Bootstrap3 + pre-configured apps (like Allauth, django_compressor ). Probably the..",,,3.0,,,,6,True,3.0,,,,,,
240,django-searchable-encrypted-fields,,django-searchable-encrypted-fields,[],encrpyted-fields,,https://gitlab.com/guywillett/django-searchable-encrypted-fields,,2019-04-09 15:14:16,2019-04-09 15:14:16,,,,2.0,,,3.0,15.0,9.0,,,4.0,,,,,https://pypi.org/project/django-searchable-encrypted-fields,33650.0,33650.0,6,False,3.0,,,,,guywillett/django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields
241,Avocado (fully automated testing primarily designed to test the Linux kernel) server backend.,avocado-framework/avocado-server,,[],test-automation-system,https://github.com/avocado-framework/avocado-server,https://github.com/avocado-framework/avocado-server,,2014-04-30 17:16:07,2017-12-15 05:20:37,2017-01-02 15:11:56,180.0,,12.0,12.0,54.0,4.0,3.0,3.0,,,,REST based interface for applications to interact with an avocado server.,,,5.0,,,,6,False,3.0,,,,,,
242,django-channels-discord,AdvocatesInc/django-channels-discord,django-channels-discord,[],messaging,https://github.com/AdvocatesInc/django-channels-discord,https://github.com/AdvocatesInc/django-channels-discord,MIT,2019-06-12 18:59:13,2022-02-14 14:17:21,2022-02-08 05:58:49,9.0,,1.0,1.0,,1.0,2.0,12.0,2022-01-12 02:01:46,0.2.0,4.0,An interface server connecting Djangos Channels and Discord.,,,,https://pypi.org/project/django-channels-discord,,,5,False,3.0,,,,,,
243,python-library-template,Opus10/python-library-template,,[],reusable-app-templates,https://github.com/AmbitionEng/python-library-template,https://github.com/AmbitionEng/python-library-template,,2021-05-29 20:05:57,2024-12-15 21:07:40,2024-12-15 21:07:36,69.0,,3.0,3.0,23.0,,,5.0,,,,The template for all public libraries by Ambition.,,,7.0,,,,5,False,3.0,AmbitionEng/python-library-template,,,,,
244,eventsourcing-axonserver,pyeventsourcing/eventsourcing-axonserver,eventsourcing-axonserver,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,BSD-3-Clause,2022-05-03 22:48:32,2023-02-14 14:23:39,2023-02-14 14:23:22,19.0,,,1.0,,,,2.0,,,,Python package for eventsourcing with Axon Server.,2.0,2.0,,https://pypi.org/project/eventsourcing-axonserver,257.0,257.0,5,False,3.0,,,,,,
245,django-package-template,KryptedGaming/django-package-template,django-package-template,[],reusable-app-templates,https://github.com/KryptedGaming/django-package-template,https://github.com/KryptedGaming/django-package-template,MIT,2019-11-04 18:28:55,2021-02-21 16:40:51,2021-02-21 16:40:46,13.0,,1.0,,,,3.0,1.0,2020-10-27 15:29:35,1.0,1.0,Template for creating packages.,,,,https://pypi.org/project/django-package-template,39.0,39.0,5,False,3.0,,,,,,
246,django-reusable-app,AndreGuerra123/django-reusable-app,,[],reusable-app-templates,https://github.com/AndreGuerra123/django-reusable-app,https://github.com/AndreGuerra123/django-reusable-app,MIT,2019-03-27 15:15:28,2019-04-06 22:34:40,2019-04-06 22:34:25,7.0,,1.0,1.0,,1.0,,3.0,,,,A cookiecutter template to package Django Reusable Apps.,,,,,,,4,False,3.0,,,,,,
247,django-payee,vporton/django-payee,django-payee,[],payment-subscriptions,https://github.com/vporton/django-payee,https://github.com/vporton/django-payee,,2017-04-28 17:56:19,2025-01-24 17:43:33,2025-01-24 17:43:33,647.0,1.0,2.0,3.0,,11.0,4.0,2.0,,,,Accept (regular and subscription) payments in Internet (currently supports PayPal). Advanced support for subscription..,,,,https://pypi.org/project/django-payee,,,4,False,3.0,,,,,,
248,django-docker-heroku-template,bfirsh/django-docker-heroku-template,,[],project-templates,https://github.com/bfirsh/django-docker-heroku-template,https://github.com/bfirsh/django-docker-heroku-template,,2020-04-01 22:14:05,2022-03-26 10:44:04,2021-12-09 03:27:59,24.0,,2.0,3.0,23.0,,1.0,36.0,,,,"Get a Django app up and running in dev, test, and production with best practices in 10 minutes.",,,2.0,,,,3,False,3.0,,,,,,
249,cookiecutter-sveetch-djangoapp,sveetch/cookiecutter-sveetch-djangoapp,,[],reusable-app-templates,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,,2020-09-21 00:04:59,2024-09-18 20:09:40,2024-09-18 20:08:30,57.0,,2.0,2.0,1.0,3.0,15.0,3.0,,,,Yet another Cookiecutter template to produce a repository to start a Django application package with Python3.,,,,,,,3,False,3.0,,,,,,
250,django-bootstrap-htmx-template-2023,digipodium/django-bootstrap-htmx-template-2023,,[],project-templates,https://github.com/digipodium/django-bootstrap-htmx-template-2023,https://github.com/digipodium/django-bootstrap-htmx-template-2023,,2023-10-17 08:31:42,2023-10-18 08:25:02,2023-10-18 08:23:17,16.0,,,1.0,1.0,,,2.0,,,,"Django Website Template 2023 is a ready-to-use template for building websites using Django, Bootstrap 5, and Htmx.",,,2.0,,,,0,False,,,,,,,
251,Squad (Software Quality Dashboard for LAVA) backend.,,,[],test-automation-system,,https://gitlab.com/Linaro/squad/squad,,2024-07-16 21:34:59,2024-07-16 21:34:59,,,,5.0,,,1.0,1.0,1.0,,,0.0,,,,,,,,0,False,,,,,,Linaro/squad/squad,https://gitlab.com/Linaro/squad/squad
252,Linaro Android Report,,,[],test-automation-system,,,,,,,,,,,,,,,,,,,,,,,,,0,False,,,,,,Linaro/android-report,
