,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,updated_github_id,new_addition,gitlab_id,gitlab_url
113,mixer,klen/mixer,mixer,[],example-data,https://github.com/klen/mixer,https://github.com/klen/mixer,,2013-05-19 13:49:50,2023-08-16 04:11:31,2022-03-23 14:37:36,860.0,,91.0,11.0,108.0,36.0,49.0,917,,,,"Mixer -- Is a fixtures replacement. Supported Django, Flask, SqlAlchemy and custom python objects.",,,43.0,https://pypi.org/project/mixer,99777.0,99777.0,17,True,3,,,,,,
114,django-test-plus,revsys/django-test-plus,django-test-plus,[],testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2023-07-11 11:38:09,2023-07-11 11:37:47,489.0,5.0,60.0,11.0,152.0,10.0,46.0,582,,,,Useful additions to Djangos default TestCase.,,,33.0,https://pypi.org/project/django-test-plus,50144.0,50144.0,17,True,3,,,,,,
115,django-oauth2-provider,caffeinehit/django-oauth2-provider,django-oauth2-provider,[],authentication-authorization,https://github.com/caffeinehit/django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2023-02-15 17:55:47,2023-02-03 07:57:29,208.0,,179.0,26.0,92.0,40.0,25.0,337,,,,Provide OAuth2 access to your app.,,,16.0,https://pypi.org/project/django-oauth2-provider,5863.0,5863.0,17,True,3,,-2.0,,,,
116,django-data-browser,tolomea/django-data-browser,django-data-browser,[],data-exploration,https://github.com/tolomea/django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2023-07-20 12:24:56,2023-07-20 12:24:48,1098.0,7.0,18.0,10.0,34.0,4.0,30.0,252,,,,Django app for user friendly querying of Django models.,11.0,11.0,9.0,https://pypi.org/project/django-data-browser,2405.0,2405.0,17,True,1,,-3.0,,,,
117,django-sendsms,stefanfoulis/django-sendsms,django-sendsms,[],messaging,https://github.com/stefanfoulis/django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2022-01-25 15:52:14,2021-12-27 22:42:18,132.0,,94.0,14.0,37.0,5.0,19.0,248,,,,A simple API to send SMS messages. It is modeled after the django email api.,344.0,344.0,19.0,https://pypi.org/project/django-sendsms,3874.0,3874.0,17,True,2,,,,,,
118,django-audit-log,vvangelovski/django-audit-log,django-audit-log,[],fields-versioning,https://github.com/vvangelovski/django-audit-log,https://github.com/vvangelovski/django-audit-log,,2011-02-25 12:40:16,2022-12-26 07:34:28,2018-03-12 09:11:28,102.0,,81.0,8.0,30.0,27.0,16.0,231,2015-01-23 12:59:33,0.6.0,2.0,Audit log for your Django models.,236.0,236.0,10.0,https://pypi.org/project/django-audit-log,1721.0,1721.0,17,False,3,,,,,,
119,django-mirage-field,luojilab/django-mirage-field,django-mirage-field,[],encrpyted-fields,https://github.com/luojilab/django-mirage-field,https://github.com/luojilab/django-mirage-field,MIT,2019-04-26 06:02:43,2022-04-19 11:01:05,2022-04-19 11:00:59,71.0,,13.0,15.0,13.0,1.0,12.0,88,2022-03-14 08:47:26,1.4.0,17.0,"Django model field encrypt/decrypt your data, keep secret in database.",66.0,66.0,9.0,https://pypi.org/project/django-mirage-field,10796.0,10796.0,17,True,2,,,,,,
120,django-trackstats,pennersr/django-trackstats,django-trackstats,[],statistics,https://github.com/pennersr/django-trackstats,https://github.com/pennersr/django-trackstats,MIT,2016-01-28 21:43:35,2023-08-04 12:56:33,2023-08-04 12:55:59,62.0,3.0,35.0,13.0,13.0,3.0,8.0,419,,,,Keep track of your statistics.,22.0,22.0,9.0,https://pypi.org/project/django-trackstats,1413.0,1413.0,16,True,1,,,,,,
121,silver,silverapp/silver,silver,[],payment-subscriptions,https://github.com/silverapp/silver,https://github.com/silverapp/silver,,2014-10-07 11:39:38,2023-08-08 10:44:30,2023-08-08 10:44:22,1846.0,2.0,75.0,22.0,307.0,50.0,337.0,291,,,,Automated billing and payments for Django with a REST API.,8.0,8.0,24.0,https://pypi.org/project/silver,27.0,27.0,16,True,2,,,,,,
122,django-fieldsignals,craigds/django-fieldsignals,django-fieldsignals,[],fields-versioning,https://github.com/craigds/django-fieldsignals,https://github.com/craigds/django-fieldsignals,,2011-02-03 11:28:50,2022-10-08 02:34:47,2022-10-08 02:33:46,69.0,,11.0,8.0,8.0,3.0,14.0,109,2021-08-16 05:08:47,0.7.0,8.0,Django signals for changed fields.,199.0,199.0,5.0,https://pypi.org/project/django-fieldsignals,11512.0,11512.0,16,True,3,,,,,,
123,django-sms,roaldnefs/django-sms,django-sms,[],messaging,https://github.com/roaldnefs/django-sms,https://github.com/roaldnefs/django-sms,BSD-3-Clause,2021-01-12 18:16:13,2023-09-18 09:41:37,2022-12-25 14:29:04,30.0,,13.0,2.0,23.0,6.0,8.0,46,2022-12-15 08:18:36,0.6.0,6.0,A Django app for sending SMS with interchangeable backends.,169.0,169.0,3.0,https://pypi.org/project/django-sms,6780.0,6780.0,16,True,3,,,,,,
124,django-flexible-subscriptions,studybuffalo/django-flexible-subscriptions,django-flexible-subscriptions,[],payment-subscriptions,https://github.com/studybuffalo/django-flexible-subscriptions,https://github.com/studybuffalo/django-flexible-subscriptions,GPL-3.0,2018-11-26 05:05:05,2023-06-22 19:16:07,2020-09-11 20:55:19,197.0,,45.0,4.0,266.0,25.0,23.0,234,,,,A subscription and recurrent billing application for Django.,22.0,22.0,14.0,https://pypi.org/project/django-flexible-subscriptions,325.0,325.0,15,True,3,,,,,,
125,django-scopes,raphaelm/django-scopes,django-scopes,[],multiple-tenants,https://github.com/raphaelm/django-scopes,https://github.com/raphaelm/django-scopes,Apache-2.0,2019-05-10 11:27:07,2023-07-17 06:51:20,2023-06-12 08:26:02,42.0,,15.0,11.0,16.0,10.0,6.0,201,,,,Safely separate multiple tenants in a Django database.,69.0,69.0,6.0,https://pypi.org/project/django-scopes,3582.0,3582.0,15,True,3,,,,,,
126,django-bitcoin,kangasbros/django-bitcoin,django-bitcoin,[],payment-subscriptions,https://github.com/kangasbros/django-bitcoin,https://github.com/kangasbros/django-bitcoin,MIT,2011-07-08 14:04:32,2014-09-15 06:46:34,2014-09-15 06:46:33,462.0,,95.0,33.0,25.0,11.0,7.0,178,,,,bitcoin payment management for django.,15.0,15.0,17.0,https://pypi.org/project/django-bitcoin,22.0,22.0,15,False,3,,,,,,
127,django-prbac,dimagi/django-prbac,django-prbac,[],authentication-authorization,https://github.com/dimagi/django-prbac,https://github.com/dimagi/django-prbac,,2013-10-17 18:31:58,2022-12-02 12:13:02,2022-12-02 12:12:59,173.0,,37.0,42.0,50.0,4.0,16.0,129,2020-03-06 22:55:21,0.0.8,1.0,,11.0,11.0,22.0,https://pypi.org/project/django-prbac,6115.0,6115.0,15,False,3,,,,,,
128,dj-paypal,HearthSim/dj-paypal,dj-paypal,[],payment-subscriptions,https://github.com/HearthSim/dj-paypal,https://github.com/HearthSim/dj-paypal,MIT,2017-08-18 11:25:15,2023-02-16 12:27:40,2022-11-09 14:20:14,256.0,,19.0,12.0,8.0,4.0,5.0,81,2018-12-18 16:40:35,0.11.1,4.0,Paypal integration for Django - Inspired by dj-Stripe.,24.0,24.0,3.0,https://pypi.org/project/dj-paypal,312.0,312.0,15,True,3,,,,,,
129,django-subscriptions,kogan/django-subscriptions,django-subscriptions,[],payment-subscriptions,https://github.com/kogan/django-subscriptions,https://github.com/kogan/django-subscriptions,BSD-3-Clause,2019-04-13 01:10:21,2022-01-21 20:42:54,2020-12-29 04:52:03,45.0,,8.0,21.0,15.0,,4.0,73,2020-12-29 04:56:47,2.1.1,11.0,A django package for managing subscription states.,12.0,12.0,2.0,https://pypi.org/project/django-subscriptions,1812.0,1812.0,15,True,3,,,,,,
130,django-optimistic-lock,gavinwahl/django-optimistic-lock,django-optimistic-lock,[],locking,https://github.com/gavinwahl/django-optimistic-lock,https://github.com/gavinwahl/django-optimistic-lock,BSD-2-Clause,2013-04-08 02:27:12,2020-11-22 15:50:03,2019-01-02 20:50:21,44.0,,21.0,3.0,8.0,1.0,4.0,115,,,,Offline optimistic locking for Django.,12.0,12.0,4.0,https://pypi.org/project/django-optimistic-lock,4584.0,4584.0,14,True,3,,,,,,
131,django-admin-confirm,trangpham/django-admin-confirm,django-admin-confirm,[],admin-interface-actions,https://github.com/TrangPham/django-admin-confirm,https://github.com/TrangPham/django-admin-confirm,,2020-11-08 18:56:53,2023-05-20 17:48:03,2023-03-29 17:08:35,69.0,,11.0,4.0,25.0,8.0,17.0,111,2022-07-08 03:39:24,1.0.0,8.0,"AdminConfirmMixin is a mixin for ModelAdmin that adds confirmations to changes, additions and actions.",27.0,27.0,6.0,https://pypi.org/project/django-admin-confirm,18532.0,18532.0,14,True,3,,,,,,
132,pyngo,yezz123/pyngo,pyngo,[],pydantic-integration,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2023-09-21 13:29:34,2023-09-21 13:29:34,104.0,12.0,7.0,2.0,77.0,1.0,1.0,60,2023-04-02 19:16:11,1.6.0,7.0,Pydantic model support for Django & Django-Rest-Framework.,8.0,8.0,6.0,https://pypi.org/project/pyngo,6239.0,6239.0,14,True,3,,,,,,
133,django-cryptographic-fields,foundertherapy/django-cryptographic-fields,django-cryptographic-fields,[],encrpyted-fields,https://github.com/foundertherapy/django-cryptographic-fields,https://github.com/foundertherapy/django-cryptographic-fields,MIT,2015-04-29 22:49:48,2021-11-10 12:49:34,2016-09-27 23:25:27,34.0,,26.0,12.0,16.0,9.0,2.0,27,2016-09-23 16:28:37,0.5.0,3.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,20.0,20.0,8.0,https://pypi.org/project/django-cryptographic-fields,218.0,218.0,14,False,3,,,,,,
134,drf-stripe-subscription,oscarychen/drf-stripe-subscription,drf-stripe-subscription,[],payment-subscriptions,https://github.com/oscarychen/drf-stripe-subscription,https://github.com/oscarychen/drf-stripe-subscription,MIT,2022-01-07 05:42:18,2023-06-28 13:54:37,2023-06-28 13:54:37,43.0,,10.0,4.0,16.0,,17.0,87,2023-05-30 16:33:20,1.2.0,15.0,An out-of-box Django REST framework solution for payment and subscription management using Stripe.,,,4.0,https://pypi.org/project/drf-stripe-subscription,369.0,369.0,13,True,3,,,,,,
135,dj-paddle,paddle-python/dj-paddle,dj-paddle,[],payment-subscriptions,https://github.com/paddle-python/dj-paddle,https://github.com/paddle-python/dj-paddle,MIT,2020-01-03 12:26:15,2023-07-25 14:48:50,2021-03-26 12:22:49,54.0,,30.0,7.0,20.0,13.0,11.0,75,2021-02-26 16:41:04,0.1.2,2.0,Django + Paddle made Easy!.,,,7.0,https://pypi.org/project/dj-paddle,272.0,272.0,13,True,3,,,,,,
136,django-flutterwave,bdelate/django-flutterwave,django-flutterwave,[],payment-subscriptions,https://github.com/bdelate/django-flutterwave,https://github.com/bdelate/django-flutterwave,MIT,2019-07-29 15:03:20,2022-12-08 08:56:27,2020-12-29 06:31:43,57.0,,10.0,6.0,11.0,,4.0,21,2020-12-29 06:34:01,0.3.0,5.0,Django integration for Flutterwave Rave payments and subscriptions.,41.0,41.0,,https://pypi.org/project/django-flutterwave,,,12,True,3,,,,,,
137,django-oauth2-authcodeflow,jrd/django-oauth2-authcodeflow,django-oauth2-authcodeflow,[],authentication-authorization,https://github.com/jrd/django-oauth2-authcodeflow,https://github.com/jrd/django-oauth2-authcodeflow,MIT,2020-11-27 10:40:53,2023-08-25 14:57:38,2023-07-31 15:35:09,80.0,5.0,5.0,3.0,14.0,1.0,,11,,,,Authenticate with any OpenId Connect/Oauth2 provider through authorization code flow. PKCE is also supported.,6.0,6.0,9.0,https://pypi.org/project/django-oauth2-authcodeflow,1681.0,1681.0,12,False,3,,,,,,
138,django-authorizenet,zen4ever/django-authorizenet,django-authorizenet,[],payment-subscriptions,https://github.com/zen4ever/django-authorizenet,https://github.com/zen4ever/django-authorizenet,MIT,2009-06-23 07:07:33,2021-07-04 23:37:45,2013-07-28 04:17:49,182.0,,34.0,9.0,24.0,1.0,5.0,87,,,,Django and Authorize.NET payment gateway integration.,2.0,2.0,10.0,https://pypi.org/project/django-authorizenet,23.0,23.0,11,False,3,,,,,,
139,eventsourcing-django,pyeventsourcing/eventsourcing-django,eventsourcing-django,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-django,https://github.com/pyeventsourcing/eventsourcing-django,BSD-3-Clause,2021-07-15 13:39:46,2023-04-21 22:50:00,2023-03-16 17:14:44,142.0,,7.0,3.0,16.0,2.0,1.0,32,,,,Python package for eventsourcing with Django.,5.0,5.0,5.0,https://pypi.org/project/eventsourcing-django,1697.0,1697.0,11,True,2,,,,,,
140,django-ninja-apikey,mawassk/django-ninja-apikey,django-ninja-apikey,[],restful-api-ninja,https://github.com/mawassk/django-ninja-apikey,https://github.com/mawassk/django-ninja-apikey,MIT,2021-07-13 08:29:30,2023-07-23 22:51:51,2021-08-27 13:54:10,39.0,,5.0,1.0,12.0,2.0,1.0,23,2021-08-16 12:00:23,0.2.1,2.0,Easy to use API key authentication for Django Ninja REST Framework.,4.0,4.0,,https://pypi.org/project/django-ninja-apikey,969.0,969.0,11,True,3,,,,,,
141,django-oauth-login,dropseed/django-oauth-login,django-oauth-login,[],authentication-authorization,https://github.com/dropseed/django-oauth-login,https://github.com/dropseed/django-oauth-login,MIT,2022-03-17 20:18:15,2023-09-01 00:19:48,2023-08-04 16:10:50,41.0,6.0,3.0,4.0,20.0,1.0,1.0,12,2023-08-04 16:11:25,0.2.4,7.0,A minimal app that adds OAuth login support to your Django project.,2.0,2.0,5.0,https://pypi.org/project/django-oauth-login,67.0,67.0,11,False,3,,,,,,
142,django-encrypted-model-fields,,django-encrypted-model-fields,[],encrpyted-fields,,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields,,2018-06-05 14:35:48,2018-06-05 14:35:48,,,,25.0,,,6.0,20.0,31,,,4.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,,,,https://pypi.org/project/django-encrypted-model-fields,57753.0,57753.0,10,False,3,,,,,lansharkconsulting/django/django-encrypted-model-fields,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields
143,djangorestframework-fsm,27medkamal/djangorestframework-fsm,djangorestframework-fsm,[],finite-state-machine,https://github.com/27medkamal/djangorestframework-fsm,https://github.com/27medkamal/djangorestframework-fsm,MIT,2018-10-25 23:32:47,2022-05-30 14:49:47,2021-01-22 05:03:20,26.0,,8.0,4.0,3.0,,3.0,18,,,,Automatically hook your Django-FSM transitions up to Django REST Framework.,4.0,4.0,7.0,https://pypi.org/project/djangorestframework-fsm,331.0,331.0,10,False,3,,,,True,,
144,django-ninja-passwordreset,eadwinCode/django-ninja-passwordreset,django-ninja-passwordreset,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-passwordreset,https://github.com/eadwinCode/django-ninja-passwordreset,BSD-3-Clause,2021-11-20 21:37:41,2023-04-25 19:24:16,2023-04-25 18:11:25,163.0,,1.0,1.0,2.0,,,4,2023-04-25 19:24:16,1.2.4,2.0,"An extension of django rest framework, providing a configurable password reset strategy.",,,34.0,https://pypi.org/project/django-ninja-passwordreset,108.0,108.0,10,False,3,,,,,,
145,django-fsm-freeze,ming-tung/django-fsm-freeze,django-fsm-freeze,[],finite-state-machine,https://github.com/ming-tung/django-fsm-freeze,https://github.com/ming-tung/django-fsm-freeze,MIT,2021-06-11 15:38:15,2023-05-03 19:58:13,2023-02-01 11:00:56,95.0,,2.0,2.0,105.0,,4.0,4,2021-08-24 14:35:00,0.1.9,9.0,django-fsm data immutability support.,,,3.0,https://pypi.org/project/django-fsm-freeze,948.0,948.0,9,False,3,,,,,,
146,django-subscription,zhaque/django-subscription,django-subscription,[],payment-subscriptions,https://github.com/zhaque/django-subscription,https://github.com/zhaque/django-subscription,,2009-05-25 10:52:48,2020-09-24 17:57:10,2013-05-02 23:27:40,62.0,,45.0,4.0,6.0,2.0,3.0,178,,,,Subscriptions or Recurring Billing App for django.,,,11.0,https://pypi.org/project/django-subscription,11.0,11.0,8,False,3,,,,,,
147,django-locking,debrouwere/django-locking,django-locking,[],locking,https://github.com/debrouwere/django-locking,https://github.com/debrouwere/django-locking,,2010-06-01 20:20:54,2019-09-15 22:09:45,2012-02-15 16:11:21,21.0,,13.0,5.0,9.0,,,138,,,,"Prevents users from doing concurrent editing in Django. Works out of the box in the admin interface, or you can..",4.0,4.0,3.0,https://pypi.org/project/django-locking,64.0,64.0,8,False,3,,,,,,
148,django-address-model,agusmakmun/django-address-model,django-address-model,[],fields-addresses,https://github.com/agusmakmun/django-address-model,https://github.com/agusmakmun/django-address-model,MIT,2019-08-10 11:31:13,2020-11-18 09:48:51,2020-11-18 09:46:12,14.0,,3.0,2.0,,2.0,,13,2020-11-18 09:49:40,1.0.4,1.0,"django abstract model that provide the complete address, eg: no, na/rt, ca/rw, village/desa, sub district/kecamatan,..",6.0,6.0,,https://pypi.org/project/django-address-model,46.0,46.0,8,False,3,,,,,,
149,django-minio,maddevsio/django_minio,django-minio,[],storage,https://github.com/maddevsio/django_minio,https://github.com/maddevsio/django_minio,,2016-06-29 09:48:43,2019-04-02 17:08:55,2019-04-02 17:08:54,39.0,,15.0,6.0,4.0,1.0,4.0,63,,,,Django app to use Minio Server as file storage.,,,4.0,https://pypi.org/project/django-minio,134.0,134.0,7,True,3,,,,,,
150,django-stripe-subscriptions,duplxey/django-stripe-subscriptions,django-stripe-subscriptions,[],payment-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,MIT,2020-09-15 21:07:04,2022-07-20 22:36:54,2022-07-20 22:36:53,29.0,,11.0,4.0,4.0,2.0,1.0,31,,,,How to handle subscription payments with Django and Stripe.,,,3.0,https://pypi.org/project/django-stripe-subscriptions,,,7,True,3,,,,,,
151,django-oauthost,idlesign/django-oauthost,django-oauthost,[],authentication-authorization,https://github.com/idlesign/django-oauthost,https://github.com/idlesign/django-oauthost,BSD-3-Clause,2011-11-06 14:47:51,2022-02-04 12:50:22,2022-02-04 12:50:18,144.0,,,4.0,1.0,1.0,2.0,25,,,,"Reusable application for Django, introducing OAuth2 server functionality.",2.0,2.0,2.0,https://pypi.org/project/django-oauthost,76.0,76.0,6,True,3,,,,,,
152,django-discord-integration,Ninjaclasher/django-discord-integration,django-discord-integration,[],messaging,https://github.com/Ninjaclasher/django-discord-integration,https://github.com/Ninjaclasher/django-discord-integration,AGPL-3.0,2019-05-12 19:51:58,2023-04-08 02:13:10,2023-04-08 02:12:54,42.0,,1.0,2.0,1.0,,2.0,20,2023-01-04 23:09:31,1.2.5,3.0,"Discord integration for Django, supporting error reporting via webhooks.",4.0,4.0,2.0,https://pypi.org/project/django-discord-integration,116.0,116.0,6,True,3,,,,,,
153,django-ninja-auth,mugartec/django-ninja-auth,django-ninja-auth,[],restful-api-ninja,https://github.com/mugartec/django-ninja-auth,https://github.com/mugartec/django-ninja-auth,WTFPL,2021-07-21 19:04:17,2023-09-27 22:24:48,2023-08-17 16:58:21,24.0,3.0,4.0,2.0,5.0,,3.0,19,,,,,,,6.0,https://pypi.org/project/django-ninja-auth,117.0,117.0,6,False,3,,,,,,
154,django-searchable-encrypted-fields,,django-searchable-encrypted-fields,[],encrpyted-fields,,https://gitlab.com/guywillett/django-searchable-encrypted-fields,,2019-04-09 15:14:16,2019-04-09 15:14:16,,,,2.0,,,3.0,15.0,9,,,4.0,,,,,https://pypi.org/project/django-searchable-encrypted-fields,22628.0,22628.0,6,False,3,,,,,guywillett/django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields
155,django-channels-discord,AdvocatesInc/django-channels-discord,django-channels-discord,[],messaging,https://github.com/AdvocatesInc/django-channels-discord,https://github.com/AdvocatesInc/django-channels-discord,MIT,2019-06-12 18:59:13,2022-02-14 14:17:21,2022-02-08 05:58:49,9.0,,1.0,2.0,,1.0,2.0,12,2022-01-12 02:01:46,0.2.0,4.0,An interface server connecting Djangos Channels and Discord.,,,,https://pypi.org/project/django-channels-discord,,,5,False,3,,,,,,
156,eventsourcing-eventstoredb,pyeventsourcing/eventsourcing-eventstoredb,eventsourcing-eventstoredb,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,BSD-3-Clause,2021-07-15 13:43:52,2023-08-11 13:12:00,2023-08-11 13:11:56,31.0,2.0,1.0,1.0,1.0,,,11,,,,Python package for eventsourcing with EventStoreDB.,,,2.0,https://pypi.org/project/eventsourcing-eventstoredb,49.0,49.0,5,False,3,,,,,,
157,eventsourcing-dynamodb,pyeventsourcing/eventsourcing-dynamodb,eventsourcing-dynamodb,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-dynamodb,https://github.com/pyeventsourcing/eventsourcing-dynamodb,BSD-3-Clause,2021-07-15 13:42:53,2022-10-07 23:00:38,2022-10-07 23:00:38,5.0,,1.0,1.0,2.0,,,3,,,,Python package for eventsourcing with DynamoDB.,,,3.0,https://pypi.org/project/eventsourcing-dynamodb,,,4,False,3,,,,,,
158,eventsourcing-axonserver,pyeventsourcing/eventsourcing-axonserver,eventsourcing-axonserver,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,BSD-3-Clause,2022-05-03 22:48:32,2023-02-14 14:23:39,2023-02-14 14:23:22,19.0,,,1.0,,,,1,,,,Python package for eventsourcing with Axon Server.,,,,https://pypi.org/project/eventsourcing-axonserver,29.0,29.0,4,False,3,,,,,,
159,django-payee,vporton/django-payee,django-payee,[],payment-subscriptions,https://github.com/vporton/django-payee,https://github.com/vporton/django-payee,,2017-04-28 17:56:19,2020-05-04 04:13:03,2020-05-04 04:12:57,646.0,,2.0,3.0,,11.0,4.0,1,,,,Accept (regular and subscription) payments in Internet (currently supports PayPal). Advanced support for subscription..,,,,https://pypi.org/project/django-payee,,,4,False,3,,,,,,
