,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank_placing,trending,updated_github_id,gitlab_id,gitlab_url
0,Codefresh GitOps Platform,https://codefresh.io/,True,[],k8s-cicd-saas,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Garden Cloud,https://app.garden.io/login,True,[],k8s-cicd-saas,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,atatus APM,https://www.atatus.com/application-monitoring/,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CheckMK Cloud SaaS,https://checkmk.com/product/checkmk-cloud-saas,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DataDog APM,https://www.datadoghq.com/product/apm/,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Honeycomb Observability Platform,https://www.honeycomb.io/platform,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Pydantic Logfire,https://pydantic.dev/logfire,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Paessler Application Monitoring,https://www.paessler.com/application-monitoring,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Scout APM,https://www.scoutapm.com/,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sentry APM,https://sentry.io/for/performance/,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Solarwinds Observability SaaS,https://www.solarwinds.com/solarwinds-observability,True,[],aps,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ruff,https://github.com/astral-sh/ruff,,[],sca,"An extremely fast Python linter and code formatter, written in Rust.",47,True,astral-sh/ruff,ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44,2025-11-30 16:17:59,2025-11-30 15:49:06,12989.0,988.0,1619.0,89.0,13522.0,1616.0,5906.0,44099.0,2025-11-28 21:03:33,0.14.7,3039313.0,100515416.0,100.0,132597.0,132597.0,755.0,https://pypi.org/project/ruff,100377266.0,1.0,39.0,,,
12,pydantic,https://github.com/pydantic/pydantic,,[],pydantic-integration,Data validation using Python type hints.,47,True,pydantic/pydantic,pydantic,https://github.com/pydantic/pydantic,MIT,2017-05-03 21:23:58,2025-11-30 15:04:22,2025-11-30 14:59:50,5312.0,239.0,2317.0,132.0,4745.0,499.0,4957.0,25982.0,2025-11-26 15:01:16,2.12.5,,556271918.0,100.0,925984.0,925984.0,713.0,https://pypi.org/project/pydantic,556271918.0,1.0,,,,
13,celery,https://github.com/celery/celery,,[],task-queues,Distributed Task Queue (development branch).,45,True,celery/celery,celery,https://github.com/celery/celery,,2009-04-24 11:31:24,2025-11-30 17:40:27,2025-11-30 17:20:43,12942.0,65.0,4761.0,454.0,3732.0,677.0,4499.0,27642.0,2025-11-30 17:40:27,5.6.0,,29633821.0,66.0,182178.0,182178.0,1449.0,https://pypi.org/project/celery,29633821.0,1.0,,,,
14,wagtail,https://github.com/wagtail/wagtail,,[],cms-framework,A Django content management system focused on flexibility and user experience.,43,True,wagtail/wagtail,wagtail,https://github.com/wagtail/wagtail,BSD-3-Clause,2014-02-03 12:41:59,2025-11-28 19:54:55,2025-11-28 19:53:59,19484.0,193.0,4215.0,335.0,7728.0,857.0,4562.0,19884.0,2025-11-26 17:54:02,7.2.1,,481730.0,100.0,11753.0,11753.0,1037.0,https://pypi.org/project/wagtail,481730.0,1.0,,,,
15,django-rest-framework,https://github.com/encode/django-rest-framework,,[],restful-api-drf,Web APIs for Django.,42,True,encode/django-rest-framework,django-rest-framework,https://github.com/encode/django-rest-framework,,2011-03-02 17:13:56,2025-11-29 13:36:58,2025-11-29 13:36:58,8918.0,31.0,6899.0,609.0,4876.0,45.0,3901.0,29702.0,2025-08-06 17:56:01,3.16.1,,140009.0,21.0,851500.0,851500.0,1460.0,https://pypi.org/project/django-rest-framework,140009.0,1.0,,,,
16,django-debug-toolbar,https://github.com/django-commons/django-debug-toolbar,,[],debugging,A configurable set of panels that display various debug information about the current request/response.,41,True,jazzband/django-debug-toolbar,django-debug-toolbar,https://github.com/django-commons/django-debug-toolbar,BSD-3-Clause,2008-08-28 06:58:04,2025-11-29 03:57:33,2025-11-27 14:50:01,2858.0,49.0,960.0,108.0,1261.0,63.0,930.0,8312.0,2025-10-30 19:50:59,6.1.0,331.0,5643473.0,30.0,105719.0,105719.0,320.0,https://pypi.org/project/django-debug-toolbar,5643471.0,1.0,,django-commons/django-debug-toolbar,,
17,django-allauth,https://github.com/pennersr/django-allauth,,[],authentication-authorization,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party..",40,True,pennersr/django-allauth,django-allauth,https://github.com/pennersr/django-allauth,MIT,2010-10-10 20:10:52,2025-11-25 18:49:07,2025-11-20 16:33:11,3954.0,69.0,3024.0,198.0,1636.0,1.0,2403.0,10229.0,,,,2077970.0,,272983.0,272983.0,793.0,https://pypi.org/project/django-allauth,2077970.0,1.0,,,,
18,django-import-export,https://github.com/django-import-export/django-import-export,,[],admin-interface-actions,Django application and library for importing and exporting data with admin integration.,40,True,django-import-export/django-import-export,django-import-export,https://github.com/django-import-export/django-import-export,BSD-2-Clause,2012-11-15 13:12:22,2025-11-24 17:07:36,2025-11-20 11:38:36,1646.0,44.0,776.0,58.0,979.0,26.0,1102.0,3270.0,2025-11-13 10:06:09,4.3.14,,2194546.0,59.0,132623.0,132623.0,241.0,https://pypi.org/project/django-import-export,2194546.0,1.0,,,,
19,rq,https://github.com/rq/rq,,[],task-queues,Simple job queues for Python.,39,True,rq/rq,rq,https://github.com/rq/rq,,2011-11-14 10:53:48,2025-11-30 06:08:56,2025-11-30 06:08:48,2022.0,21.0,1432.0,199.0,1049.0,221.0,1004.0,10478.0,2025-11-22 06:45:57,2.6.1,,3541347.0,42.0,20781.0,20781.0,346.0,https://pypi.org/project/rq,3541347.0,2.0,,,,
20,sentry,https://github.com/getsentry/sentry,,[],monitoring-framework,Developer-first error tracking and performance monitoring.,38,True,getsentry/sentry,,https://github.com/getsentry/sentry,,2010-08-30 22:06:41,2025-11-30 21:27:01,2025-11-28 19:11:35,95089.0,4589.0,4462.0,677.0,86534.0,1757.0,14357.0,42584.0,2025-11-17 18:35:46,25.11.0,6112.0,94.0,100.0,578.0,578.0,995.0,,,1.0,,,,
21,loguru,https://github.com/Delgan/loguru,,[],logging,Python logging made (stupidly) simple.,38,True,Delgan/loguru,loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2025-11-08 18:25:54,2025-11-08 18:25:44,990.0,18.0,753.0,137.0,279.0,230.0,904.0,23190.0,2024-12-06 11:25:42,0.7.3,,46079066.0,22.0,144681.0,144681.0,69.0,https://pypi.org/project/loguru,46079066.0,1.0,,,,
22,django-cms,https://github.com/django-cms/django-cms,,[],cms-framework,The easy-to-use and developer-friendly enterprise CMS powered by Django.,38,True,django-cms/django-cms,django-cms,https://github.com/django-cms/django-cms,,2009-03-05 10:14:18,2025-11-30 10:27:41,2025-11-26 07:44:07,16364.0,39.0,3115.0,386.0,4706.0,14.0,3597.0,10597.0,2025-11-12 10:19:40,5.0.5,,128253.0,34.0,5488.0,5488.0,593.0,https://pypi.org/project/django-cms,128253.0,3.0,-2.0,,,
23,graphene,https://github.com/graphql-python/graphene,,[],graphql-api,GraphQL framework for Python.,37,True,graphql-python/graphene,graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787.0,,802.0,140.0,573.0,90.0,912.0,8238.0,2024-11-09 20:43:58,3.4.3,,25125733.0,63.0,29879.0,29879.0,211.0,https://pypi.org/project/graphene,25125733.0,1.0,-1.0,,,
24,django-extensions,https://github.com/django-extensions/django-extensions,,[],management-commands,This is a repository for collecting global custom management extensions for the Django Framework.,37,True,django-extensions/django-extensions,django-extensions,https://github.com/django-extensions/django-extensions,MIT,2009-03-21 16:11:19,2025-10-03 07:03:35,2025-10-03 07:03:35,3746.0,3.0,1144.0,98.0,1036.0,176.0,752.0,6778.0,2025-04-11 01:17:50,4.1,,8236950.0,8.0,270291.0,270291.0,604.0,https://pypi.org/project/django-extensions,8236950.0,1.0,,,,
25,structlog,https://github.com/hynek/structlog,,[],logging,"Simple, powerful, and fast logging for Python.",37,True,hynek/structlog,structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2025-11-03 20:09:09,2025-11-03 20:09:07,1815.0,75.0,256.0,31.0,387.0,31.0,353.0,4399.0,2025-10-27 08:27:24,25.5.0,,39262007.0,21.0,26950.0,26950.0,136.0,https://pypi.org/project/structlog,39262007.0,2.0,,,,
26,django-stubs,https://github.com/typeddjango/django-stubs,,[],type-stubs,PEP-484 stubs for Django.,37,True,typeddjango/django-stubs,django-stubs,https://github.com/typeddjango/django-stubs,MIT,2018-07-29 17:08:50,2025-11-29 17:11:30,2025-11-29 12:15:38,2234.0,95.0,432.0,15.0,2054.0,180.0,664.0,1849.0,2025-10-08 07:59:55,5.2.7,,4193824.0,68.0,13630.0,13630.0,320.0,https://pypi.org/project/django-stubs,4193824.0,1.0,,,,
27,django-oscar,https://github.com/django-oscar/django-oscar,,[],ecommerce-framework,Domain-driven e-commerce for Django.,36,True,django-oscar/django-oscar,django-oscar,https://github.com/django-oscar/django-oscar,BSD-3-Clause,2010-12-08 21:30:32,2025-11-24 08:10:51,2025-11-19 15:21:25,9213.0,17.0,2222.0,269.0,2999.0,106.0,1423.0,6525.0,2025-10-29 11:55:42,4.1,,58745.0,12.0,1191.0,1191.0,377.0,https://pypi.org/project/django-oscar,58745.0,1.0,,,,
28,logfire,https://github.com/pydantic/logfire,,[],apm,Uncomplicated Observability for Python and beyond!.,36,True,pydantic/logfire,logfire,https://github.com/pydantic/logfire,MIT,2024-04-23 11:50:23,2025-11-27 15:28:18,2025-11-27 15:28:17,1524.0,102.0,183.0,21.0,1048.0,151.0,340.0,3803.0,2025-11-20 15:41:18,4.15.1,,3760804.0,100.0,1928.0,1928.0,75.0,https://pypi.org/project/logfire,3760804.0,1.0,,,,
29,FastStream,https://github.com/ag2ai/faststream,,[],event-streaming,FastStream is a powerful and easy-to-use asynchronous Python framework for building asynchronous services interacting..,35,True,ag2ai/faststream,faststream,https://github.com/ag2ai/faststream,Apache-2.0,2022-12-01 09:46:18,2025-11-26 13:41:55,2025-11-26 13:34:35,1680.0,317.0,307.0,29.0,1595.0,96.0,783.0,4781.0,2025-11-03 19:59:02,0.6.3,,540407.0,100.0,766.0,766.0,134.0,https://pypi.org/project/faststream,540407.0,1.0,,,,
30,Dependency Injector,https://github.com/ets-labs/python-dependency-injector,,[],dependency-injection,Dependency injection framework for Python.,35,True,ets-labs/python-dependency-injector,dependency-injector,https://github.com/ets-labs/python-dependency-injector,BSD-3-Clause,2015-01-04 13:23:05,2025-11-15 09:00:23,2025-09-19 10:03:34,2130.0,8.0,329.0,50.0,257.0,197.0,437.0,4700.0,2025-09-19 10:20:47,4.48.2,,3388772.0,10.0,5263.0,5263.0,39.0,https://pypi.org/project/dependency-injector,3388772.0,1.0,,,,
31,django-guardian,https://github.com/django-guardian/django-guardian,,[],authentication-authorization,Per object permissions for Django.,35,True,django-guardian/django-guardian,django-guardian,https://github.com/django-guardian/django-guardian,,2010-06-04 23:15:37,2025-11-28 08:16:35,2025-11-28 08:16:31,1371.0,101.0,562.0,75.0,438.0,33.0,463.0,3849.0,2025-09-16 10:35:23,3.2.0,,754908.0,20.0,7648.0,7648.0,179.0,https://pypi.org/project/django-guardian,754908.0,1.0,,,,
32,django-reversion,https://github.com/etianen/django-reversion,,[],fields-versioning,django-reversion is an extension to the Django web framework that provides version control for model instances.,35,True,etianen/django-reversion,django-reversion,https://github.com/etianen/django-reversion,BSD-3-Clause,2010-05-31 15:32:25,2025-09-21 14:45:03,2025-09-21 14:45:03,1559.0,13.0,464.0,53.0,323.0,21.0,636.0,3136.0,2025-09-20 08:55:14,6.0.0,,1090545.0,18.0,7837.0,7837.0,194.0,https://pypi.org/project/django-reversion,1090545.0,1.0,-1.0,,,
33,django-simple-history,https://github.com/django-commons/django-simple-history,,[],fields-versioning,Store model history and view/revert changes from admin site.,35,True,jazzband/django-simple-history,django-simple-history,https://github.com/django-commons/django-simple-history,BSD-3-Clause,2011-03-06 22:42:19,2025-11-28 21:58:17,2025-11-28 21:58:16,1444.0,20.0,471.0,42.0,931.0,153.0,466.0,2415.0,2025-06-20 20:25:04,3.10.1,10.0,2297627.0,42.0,7049.0,7049.0,189.0,https://pypi.org/project/django-simple-history,2297627.0,1.0,,django-commons/django-simple-history,,
34,pytest-django,https://github.com/pytest-dev/pytest-django,,[],testing,A Django plugin for pytest.,35,True,pytest-dev/pytest-django,pytest-django,https://github.com/pytest-dev/pytest-django,,2011-09-29 19:35:55,2025-12-01 00:13:09,2025-11-04 12:47:11,1347.0,6.0,342.0,38.0,686.0,163.0,402.0,1498.0,2025-04-03 19:26:13,4.11.1,,9033870.0,26.0,94502.0,94502.0,154.0,https://pypi.org/project/pytest-django,9033870.0,1.0,,,,
35,JumpServer (Community Edition),https://github.com/jumpserver/jumpserver,,[],pam-framework,JumpServer is an open-source Privileged Access Management (PAM) platform that provides DevOps and IT teams with on-..,34,True,jumpserver/jumpserver,,https://github.com/jumpserver/jumpserver,GPL-3.0,2014-07-04 03:54:59,2025-11-28 11:11:33,2025-11-28 08:28:23,12740.0,179.0,5519.0,658.0,8753.0,66.0,7440.0,29119.0,2025-11-20 14:43:03,4.10.13,89733.0,2719.0,100.0,21.0,21.0,177.0,,,1.0,,,,
36,dramatiq,https://github.com/Bogdanp/dramatiq,,[],task-queues,A fast and reliable background task processing library for Python 3.,34,True,Bogdanp/dramatiq,dramatiq,https://github.com/Bogdanp/dramatiq,LGPL-3.0,2017-05-30 11:55:29,2025-11-18 11:11:08,2025-11-18 10:56:38,1304.0,51.0,341.0,56.0,370.0,45.0,386.0,5007.0,2025-11-18 11:11:08,2.0.0,56.0,754833.0,29.0,1610.0,1610.0,126.0,https://pypi.org/project/dramatiq,754833.0,2.0,,,,
37,DefectDojo,https://github.com/DefectDojo/django-DefectDojo,,[],security-framework,"Open-Source Unified Vulnerability Management, DevSecOps & ASPM.",34,True,DefectDojo/django-DefectDojo,,https://github.com/DefectDojo/django-DefectDojo,BSD-3-Clause,2015-02-19 17:53:47,2025-11-30 14:07:07,2025-11-24 16:59:16,13235.0,543.0,1750.0,202.0,10400.0,241.0,2874.0,4366.0,2025-11-24 17:24:45,2.52.3,737703.0,36885.0,100.0,,,537.0,,,1.0,,,,
38,django-oauth-toolkit,https://github.com/django-oauth/django-oauth-toolkit,,[],authentication-authorization,OAuth2 goodies for the Djangonauts!.,34,True,jazzband/django-oauth-toolkit,django-oauth-toolkit,https://github.com/django-oauth/django-oauth-toolkit,,2013-05-20 15:46:18,2025-11-14 02:06:02,2025-11-14 02:06:02,1459.0,13.0,785.0,63.0,736.0,115.0,765.0,3299.0,2025-11-02 05:58:45,3.1.0,,2636271.0,30.0,11601.0,11601.0,276.0,https://pypi.org/project/django-oauth-toolkit,2636271.0,2.0,2.0,django-oauth/django-oauth-toolkit,,
39,django-environ,https://github.com/joke2k/django-environ,,[],configuration,Django-environ allows you to utilize 12factor inspired environment variables to configure your Django application.,34,True,joke2k/django-environ,django-environ,https://github.com/joke2k/django-environ,MIT,2013-04-02 13:50:07,2025-08-18 09:01:18,2025-01-13 15:27:06,678.0,,318.0,36.0,307.0,72.0,191.0,3137.0,2025-01-16 22:05:33,0.12.0,163.0,4189477.0,20.0,281429.0,281429.0,97.0,https://pypi.org/project/django-environ,4189476.0,1.0,,,,
40,django-storages,https://github.com/jschneier/django-storages,,[],storage,https://django-storages.readthedocs.io/.,34,True,jschneier/django-storages,django-storages,https://github.com/jschneier/django-storages,BSD-3-Clause,2014-12-09 00:37:09,2025-06-18 15:59:00,2025-06-18 15:59:00,1166.0,,839.0,39.0,791.0,117.0,630.0,2915.0,,,,6603391.0,,223605.0,223605.0,283.0,https://pypi.org/project/django-storages,6603391.0,1.0,,,,
41,whitenoise,https://github.com/evansd/whitenoise,,[],static-file-serving,Radically simplified static file serving for Python web apps.,34,True,evansd/whitenoise,whitenoise,https://github.com/evansd/whitenoise,MIT,2013-08-08 11:02:06,2025-11-26 16:51:24,2025-11-26 16:51:20,909.0,15.0,148.0,24.0,424.0,25.0,223.0,2703.0,,,,6543783.0,,530121.0,530121.0,70.0,https://pypi.org/project/whitenoise,6543783.0,1.0,,,,
42,ariadne,https://github.com/mirumee/ariadne,,[],graphql-api,Python library for implementing GraphQL servers using schema-first approach.,34,True,mirumee/ariadne,ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-10-13 12:26:33,2025-10-13 12:26:32,2067.0,57.0,187.0,38.0,691.0,37.0,290.0,2308.0,2025-04-18 08:27:47,0.26.2,67.0,1844174.0,51.0,2004.0,2004.0,85.0,https://pypi.org/project/ariadne,1844174.0,2.0,,,,
43,django-rq,https://github.com/rq/django-rq,,[],task-queues,A simple app that provides django integration for RQ (Redis Queue).,34,True,rq/django-rq,django-rq,https://github.com/rq/django-rq,MIT,2012-05-15 10:21:58,2025-11-29 12:11:14,2025-11-29 12:11:13,716.0,33.0,290.0,25.0,374.0,96.0,278.0,1916.0,2025-11-24 12:13:13,3.2.1,,572844.0,18.0,4261.0,4261.0,136.0,https://pypi.org/project/django-rq,572844.0,2.0,,,,
44,django-constance,https://github.com/jazzband/django-constance,,[],configuration,Dynamic Django settings.,34,True,jazzband/django-constance,django-constance,https://github.com/jazzband/django-constance,BSD-3-Clause,2010-09-20 12:42:29,2025-11-24 07:16:03,2025-11-24 07:16:02,745.0,34.0,301.0,30.0,331.0,25.0,291.0,1810.0,2025-11-12 10:41:23,4.3.4,,623172.0,16.0,2409.0,2409.0,157.0,https://pypi.org/project/django-constance,623172.0,1.0,,,,
45,dj-database-url,https://github.com/jazzband/dj-database-url,,[],configuration,Use Database URLs in your Django Application.,34,True,jazzband/dj-database-url,dj-database-url,https://github.com/jazzband/dj-database-url,BSD-3-Clause,2012-04-30 17:20:23,2025-11-10 17:38:26,2025-09-22 17:45:50,331.0,1.0,204.0,30.0,178.0,5.0,96.0,1546.0,2025-07-02 09:29:01,3.0.1,,3993229.0,10.0,311377.0,311377.0,73.0,https://pypi.org/project/dj-database-url,3993229.0,1.0,,,,
46,django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,,[],fields-phone-numbers,A django model and form field for normalised phone numbers using python-phonenumbers.,34,True,stefanfoulis/django-phonenumber-field,django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,MIT,2011-08-31 17:52:05,2025-11-24 15:07:09,2025-11-24 15:06:30,637.0,13.0,303.0,20.0,416.0,7.0,225.0,1543.0,2025-11-24 15:08:42,8.4.0,43.0,3073616.0,16.0,31828.0,31828.0,118.0,https://pypi.org/project/django-phonenumber-field,3073616.0,1.0,,,,
47,graphene-django,https://github.com/graphql-python/graphene-django,,[],graphql-api,"Build powerful, efficient, and flexible GraphQL APIs with seamless Django integration.",33,True,graphql-python/graphene-django,graphene-django,https://github.com/graphql-python/graphene-django,MIT,2016-09-17 23:26:25,2025-11-06 00:22:52,2025-06-23 14:01:33,975.0,,739.0,68.0,645.0,144.0,683.0,4377.0,2025-03-13 08:30:22,3.2.3,,931099.0,53.0,16203.0,16203.0,225.0,https://pypi.org/project/graphene-django,931099.0,2.0,,,,
48,django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,,[],admin-interface,"djangos default admin interface with superpowers - customizable themes, popup windows replaced by modals and many..",33,True,fabiocaccamo/django-admin-interface,django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,MIT,2015-10-26 14:46:36,2025-12-01 00:15:02,2025-11-10 18:37:02,973.0,17.0,179.0,30.0,225.0,11.0,207.0,2005.0,2025-11-10 18:37:24,0.31.0,,189229.0,71.0,5250.0,5250.0,41.0,https://pypi.org/project/django-admin-interface,189229.0,1.0,,,,
49,django-celery-beat,https://github.com/celery/django-celery-beat,,[],task-queues,Celery Periodic Tasks backed by the Django ORM.,33,True,celery/django-celery-beat,django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2025-11-24 17:29:52,2025-11-24 17:29:51,512.0,13.0,464.0,38.0,447.0,109.0,358.0,1865.0,2025-05-13 07:05:14,2.8.1,16.0,3919322.0,18.0,29056.0,29056.0,140.0,https://pypi.org/project/django-celery-beat,3919322.0,3.0,,,,
50,django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,,[],authentication-authorization,Complete Two-Factor Authentication for Django providing the easiest integration into most Django projects.,33,True,jazzband/django-two-factor-auth,django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,MIT,2012-09-11 13:25:14,2025-11-24 17:35:46,2025-11-05 17:59:31,891.0,23.0,439.0,33.0,394.0,86.0,301.0,1837.0,2025-09-28 00:06:44,1.18.1,,987095.0,38.0,2430.0,2430.0,111.0,https://pypi.org/project/django-two-factor-auth,987095.0,2.0,,,,
51,django-jazzmin,https://github.com/farridav/django-jazzmin,,[],admin-interface,Jazzy theme for Django.,33,True,farridav/django-jazzmin,django-jazzmin,https://github.com/farridav/django-jazzmin,MIT,2020-05-11 19:50:44,2025-03-06 04:29:43,2025-01-11 13:37:30,1132.0,,305.0,36.0,330.0,133.0,170.0,1809.0,2024-10-08 17:40:29,3.0.1,,445287.0,32.0,17527.0,17527.0,76.0,https://pypi.org/project/django-jazzmin,445287.0,1.0,,,,
52,django-tenants,https://github.com/django-tenants/django-tenants,,[],multiple-tenants,Django tenants using PostgreSQL Schemas.,33,True,django-tenants/django-tenants,django-tenants,https://github.com/django-tenants/django-tenants,MIT,2015-06-09 19:48:59,2025-11-24 03:15:15,2025-10-19 19:33:39,1145.0,14.0,375.0,57.0,391.0,251.0,455.0,1782.0,2025-09-05 10:09:56,3.9.0,,357020.0,50.0,1273.0,1273.0,118.0,https://pypi.org/project/django-tenants,357020.0,1.0,,,,
53,dj-stripe,https://github.com/dj-stripe/dj-stripe,,[],payment-subscriptions,dj-stripe automatically syncs your Stripe Data to your local database as pre-implemented Django Models allowing you to..,33,True,dj-stripe/dj-stripe,dj-stripe,https://github.com/dj-stripe/dj-stripe,MIT,2013-08-05 15:31:30,2025-11-20 21:01:51,2025-10-15 14:35:43,3385.0,22.0,493.0,29.0,1056.0,65.0,992.0,1757.0,2025-08-11 13:53:50,2.10.0,,164296.0,72.0,1234.0,1234.0,130.0,https://pypi.org/project/dj-stripe,164296.0,1.0,,,,
54,django-auditlog,https://github.com/jazzband/django-auditlog,,[],fields-versioning,A Django app that keeps a log of changes made to an object.,33,True,jazzband/django-auditlog,django-auditlog,https://github.com/jazzband/django-auditlog,MIT,2013-10-20 12:10:40,2025-11-25 08:12:41,2025-11-25 08:12:41,583.0,16.0,398.0,23.0,460.0,83.0,241.0,1326.0,2025-10-02 17:07:04,3.3.0,507.0,731546.0,23.0,1681.0,1681.0,99.0,https://pypi.org/project/django-auditlog,731543.0,2.0,,,,
55,django-bootstrap4,https://github.com/zostera/django-bootstrap4,,[],mvt-bootstrap-css-framework-integration,Bootstrap 4 integration with Django.,33,True,zostera/django-bootstrap4,django-bootstrap4,https://github.com/zostera/django-bootstrap4,BSD-3-Clause,2017-04-25 15:55:15,2025-11-21 09:01:18,2025-11-17 10:45:07,1306.0,12.0,216.0,35.0,674.0,17.0,145.0,1029.0,2021-05-20 08:44:02,3.0.1,,379351.0,2.0,194377.0,194377.0,141.0,https://pypi.org/project/django-bootstrap4,379351.0,1.0,,,,
56,Paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,,[],document-management-framework,"A community-supported supercharged document management system: scan, index and archive all your documents.",32,True,paperless-ngx/paperless-ngx,,https://github.com/paperless-ngx/paperless-ngx,GPL-3.0,2022-02-12 21:56:52,2025-11-30 15:53:55,2025-11-30 15:20:24,10708.0,275.0,2152.0,140.0,3473.0,,2262.0,34569.0,2025-11-22 21:56:00,2.20.0,221039.0,7367.0,100.0,,,425.0,,,1.0,,,,
57,saleor,https://github.com/saleor/saleor,,[],ecommerce-framework,"Saleor Core: the high performance, composable, headless commerce API.",32,True,saleor/saleor,saleor,https://github.com/saleor/saleor,BSD-3-Clause,2013-02-12 16:46:39,2025-11-28 16:58:42,2025-11-28 15:40:47,22246.0,138.0,5730.0,365.0,12804.0,181.0,4196.0,22361.0,2025-11-25 11:03:54,3.21.36,783.0,100.0,100.0,8.0,8.0,318.0,https://pypi.org/project/saleor,22.0,2.0,,,,
58,netbox,https://github.com/netbox-community/netbox,,[],network-automation-system,The premier source of truth powering network automation. Open source under Apache 2. Try NetBox Cloud free:..,32,True,netbox-community/netbox,,https://github.com/netbox-community/netbox,Apache-2.0,2016-02-29 14:15:46,2025-11-29 18:02:19,2025-11-26 20:12:52,14440.0,268.0,2856.0,418.0,4129.0,263.0,11622.0,19127.0,2025-11-25 19:58:16,4.4.7,,,100.0,,,441.0,,,1.0,,,,
59,django-ninja,https://github.com/vitalik/django-ninja,,[],restful-api-ninja,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",32,True,vitalik/django-ninja,django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2025-11-14 16:27:57,2025-11-14 16:27:57,1427.0,56.0,537.0,70.0,456.0,113.0,865.0,8741.0,2025-11-13 17:57:31,1.5.0,,991681.0,52.0,,,172.0,https://pypi.org/project/django-ninja,991681.0,1.0,,,,
60,transitions,https://github.com/pytransitions/transitions,,[],finite-state-machine,"A lightweight, object-oriented finite state machine implementation in Python with many extensions.",32,True,pytransitions/transitions,transitions,https://github.com/pytransitions/transitions,MIT,2014-10-12 20:59:09,2025-09-11 04:34:54,2025-09-09 16:42:34,1130.0,2.0,542.0,97.0,201.0,10.0,457.0,6325.0,2025-07-02 10:41:09,0.9.3,,1947047.0,33.0,4194.0,4194.0,81.0,https://pypi.org/project/transitions,1947047.0,1.0,,,,
61,mezzanine,https://github.com/stephenmcd/mezzanine,,[],cms-framework,CMS framework for Django.,32,True,stephenmcd/mezzanine,mezzanine,https://github.com/stephenmcd/mezzanine,BSD-2-Clause,2010-05-29 12:16:55,2025-06-04 17:22:14,2025-04-06 16:47:08,5315.0,,1564.0,240.0,988.0,43.0,1014.0,4829.0,2025-06-04 17:21:10,6.1.1,,24132.0,12.0,2458.0,2458.0,328.0,https://pypi.org/project/mezzanine,24132.0,3.0,,,,
62,django-bootstrap3,https://github.com/zostera/django-bootstrap3,,[],mvt-bootstrap-css-framework-integration,Bootstrap 3 integration with Django.,32,True,zostera/django-bootstrap3,django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2025-11-21 10:01:29,2025-11-17 10:33:20,1178.0,11.0,666.0,101.0,791.0,,297.0,2337.0,,,,367468.0,,19471.0,19471.0,101.0,https://pypi.org/project/django-bootstrap3,367468.0,2.0,,,,
